~id,~from,~to,~label,count:Int,first_seen:String,last_seen:String
A_VZ9E3ETSG8_USES_DEVICE_D_M6ZXOYAJY5,A_VZ9E3ETSG8,D_M6ZXOYAJY5,USES_DEVICE,8,2026-01-05T19:44:58.414049+00:00,2026-01-06T03:14:08.414049+00:00
A_MKVCB2ITPV_USES_DEVICE_D_6H87N65SPE,A_MKVCB2ITPV,D_6H87N65SPE,USES_DEVICE,20,2026-01-04T00:43:08.414049+00:00,2026-01-06T20:52:17.414049+00:00
A_KVXAMLNT5F_USES_DEVICE_D_2PBTU2T2FI,A_KVXAMLNT5F,D_2PBTU2T2FI,USES_DEVICE,14,2026-01-28T10:26:02.414049+00:00,2026-02-02T08:30:37.414049+00:00
A_BEBSYL69KH_USES_DEVICE_D_J1NXS0KCW8,A_BEBSYL69KH,D_J1NXS0KCW8,USES_DEVICE,18,2026-01-17T04:08:25.414049+00:00,2026-01-24T15:31:22.414049+00:00
A_FRFFM97N5Q_USES_DEVICE_D_C000D8NCKN,A_FRFFM97N5Q,D_C000D8NCKN,USES_DEVICE,7,2026-01-23T11:24:11.414049+00:00,2026-01-25T16:40:15.414049+00:00
A_FRFFM97N5Q_USES_DEVICE_D_CY1B8PZJ96,A_FRFFM97N5Q,D_CY1B8PZJ96,USES_DEVICE,17,2026-01-17T20:51:04.414049+00:00,2026-01-24T03:55:56.414049+00:00
A_FRFFM97N5Q_USES_DEVICE_D_OWW2C4VI59,A_FRFFM97N5Q,D_OWW2C4VI59,USES_DEVICE,15,2026-01-06T00:30:11.414049+00:00,2026-01-18T16:07:09.414049+00:00
A_1BMYDP3UWH_USES_DEVICE_D_2IL056E8LG,A_1BMYDP3UWH,D_2IL056E8LG,USES_DEVICE,11,2026-01-10T19:18:24.414049+00:00,2026-01-24T03:03:12.414049+00:00
A_NYJSGNINS0_USES_DEVICE_D_L5D0LORXHY,A_NYJSGNINS0,D_L5D0LORXHY,USES_DEVICE,1,2026-01-13T18:59:04.414049+00:00,2026-01-14T17:23:01.414049+00:00
A_NYJSGNINS0_USES_DEVICE_D_35SRF6SC2S,A_NYJSGNINS0,D_35SRF6SC2S,USES_DEVICE,15,2026-01-13T05:23:06.414049+00:00,2026-01-18T08:59:50.414049+00:00
A_NYJSGNINS0_USES_DEVICE_D_NP32EH134C,A_NYJSGNINS0,D_NP32EH134C,USES_DEVICE,20,2026-01-06T00:40:19.414049+00:00,2026-01-06T04:48:09.414049+00:00
A_KXVC3JNMZI_USES_DEVICE_D_7XSULHNELX,A_KXVC3JNMZI,D_7XSULHNELX,USES_DEVICE,11,2026-01-17T07:01:16.414049+00:00,2026-01-27T18:18:00.414049+00:00
A_57SNYKDMK3_USES_DEVICE_D_PEORFZ88UX,A_57SNYKDMK3,D_PEORFZ88UX,USES_DEVICE,10,2026-01-12T12:16:34.414049+00:00,2026-01-29T06:42:26.414049+00:00
A_57SNYKDMK3_USES_DEVICE_D_AI2MKFP0X5,A_57SNYKDMK3,D_AI2MKFP0X5,USES_DEVICE,12,2026-01-06T23:30:19.414049+00:00,2026-01-10T19:06:04.414049+00:00
A_003AB1ABME_USES_DEVICE_D_6CGK4UQAR2,A_003AB1ABME,D_6CGK4UQAR2,USES_DEVICE,10,2026-01-27T00:16:14.414049+00:00,2026-01-30T23:44:32.414049+00:00
A_003AB1ABME_USES_DEVICE_D_6VXN9HSF97,A_003AB1ABME,D_6VXN9HSF97,USES_DEVICE,8,2026-01-07T13:26:11.414049+00:00,2026-01-08T08:04:34.414049+00:00
A_003AB1ABME_USES_DEVICE_D_RLE95IS1DI,A_003AB1ABME,D_RLE95IS1DI,USES_DEVICE,11,2026-01-10T06:41:20.414049+00:00,2026-02-01T10:58:03.414049+00:00
A_LDWTHKL4R2_USES_DEVICE_D_H2T5JDORK8,A_LDWTHKL4R2,D_H2T5JDORK8,USES_DEVICE,2,2026-01-06T07:05:52.414049+00:00,2026-01-11T10:12:23.414049+00:00
A_LDWTHKL4R2_USES_DEVICE_D_BSC3MW8BEA,A_LDWTHKL4R2,D_BSC3MW8BEA,USES_DEVICE,16,2026-01-05T22:08:11.414049+00:00,2026-01-14T15:14:41.414049+00:00
A_96P1BY6VKX_USES_DEVICE_D_WOOYK92Q1S,A_96P1BY6VKX,D_WOOYK92Q1S,USES_DEVICE,17,2026-01-12T13:32:59.414049+00:00,2026-01-20T00:55:28.414049+00:00
A_X0GSKOD504_USES_DEVICE_D_9UB9SU4DAD,A_X0GSKOD504,D_9UB9SU4DAD,USES_DEVICE,19,2026-01-07T08:01:55.414049+00:00,2026-01-25T18:55:40.414049+00:00
A_BUESR9EYYI_USES_DEVICE_D_BDQE9BDZHI,A_BUESR9EYYI,D_BDQE9BDZHI,USES_DEVICE,4,2026-01-13T14:03:20.414049+00:00,2026-02-01T02:59:01.414049+00:00
A_PN491JJRKI_USES_DEVICE_D_0WCBK8FLRJ,A_PN491JJRKI,D_0WCBK8FLRJ,USES_DEVICE,16,2026-01-17T13:36:10.414049+00:00,2026-01-24T08:03:13.414049+00:00
A_G7EOG9TQFQ_USES_DEVICE_D_MOLP7KP5JL,A_G7EOG9TQFQ,D_MOLP7KP5JL,USES_DEVICE,18,2026-01-10T06:34:02.414049+00:00,2026-01-30T07:07:30.414049+00:00
A_G7EOG9TQFQ_USES_DEVICE_D_60P1ZL30HJ,A_G7EOG9TQFQ,D_60P1ZL30HJ,USES_DEVICE,3,2026-01-16T16:21:48.414049+00:00,2026-01-21T13:26:01.414049+00:00
A_G7EOG9TQFQ_USES_DEVICE_D_RXDGZT26IR,A_G7EOG9TQFQ,D_RXDGZT26IR,USES_DEVICE,4,2026-01-19T02:46:38.414049+00:00,2026-01-30T00:16:45.414049+00:00
A_MSNU42SR7J_USES_DEVICE_D_AP51MZJ9ZM,A_MSNU42SR7J,D_AP51MZJ9ZM,USES_DEVICE,16,2026-01-19T13:49:00.414049+00:00,2026-01-29T18:14:21.414049+00:00
A_61E98LFBVA_USES_DEVICE_D_IPPKFHJYR1,A_61E98LFBVA,D_IPPKFHJYR1,USES_DEVICE,5,2026-01-24T03:21:35.414049+00:00,2026-01-30T04:21:31.414049+00:00
A_61E98LFBVA_USES_DEVICE_D_EQ2KNW5ZP6,A_61E98LFBVA,D_EQ2KNW5ZP6,USES_DEVICE,19,2026-01-12T18:24:01.414049+00:00,2026-01-31T19:20:58.414049+00:00
A_UH4ZMH43NV_USES_DEVICE_D_7X99D5GYH5,A_UH4ZMH43NV,D_7X99D5GYH5,USES_DEVICE,6,2026-01-12T12:04:02.414049+00:00,2026-02-01T01:11:47.414049+00:00
A_UH4ZMH43NV_USES_DEVICE_D_6XLR8U6PXO,A_UH4ZMH43NV,D_6XLR8U6PXO,USES_DEVICE,15,2026-01-10T23:45:00.414049+00:00,2026-01-20T22:46:14.414049+00:00
A_UH4ZMH43NV_USES_DEVICE_D_1VQ6H0SGS3,A_UH4ZMH43NV,D_1VQ6H0SGS3,USES_DEVICE,2,2026-01-17T16:03:41.414049+00:00,2026-01-31T15:43:01.414049+00:00
A_6UM60XPQD4_USES_DEVICE_D_S7S1NU7UHT,A_6UM60XPQD4,D_S7S1NU7UHT,USES_DEVICE,5,2026-01-04T17:00:40.414049+00:00,2026-01-11T12:23:29.414049+00:00
A_6UM60XPQD4_USES_DEVICE_D_7HWS13U87M,A_6UM60XPQD4,D_7HWS13U87M,USES_DEVICE,9,2026-01-04T19:00:48.414049+00:00,2026-01-05T00:19:30.414049+00:00
A_STEZ7SBF5P_USES_DEVICE_D_XOBVPTCHZX,A_STEZ7SBF5P,D_XOBVPTCHZX,USES_DEVICE,5,2026-01-19T02:30:37.414049+00:00,2026-01-31T13:17:26.414049+00:00
A_STEZ7SBF5P_USES_DEVICE_D_W2KJ0AEFEP,A_STEZ7SBF5P,D_W2KJ0AEFEP,USES_DEVICE,8,2026-01-25T09:01:10.414049+00:00,2026-02-01T01:11:58.414049+00:00
A_STEZ7SBF5P_USES_DEVICE_D_ZOE3JUYT82,A_STEZ7SBF5P,D_ZOE3JUYT82,USES_DEVICE,5,2026-01-14T06:02:32.414049+00:00,2026-02-02T11:18:10.414049+00:00
A_HU2H7VSPZ9_USES_DEVICE_D_IWOFAM1K1E,A_HU2H7VSPZ9,D_IWOFAM1K1E,USES_DEVICE,15,2026-01-14T00:19:31.414049+00:00,2026-01-25T23:08:28.414049+00:00
A_HU2H7VSPZ9_USES_DEVICE_D_N35ZLQTL1K,A_HU2H7VSPZ9,D_N35ZLQTL1K,USES_DEVICE,6,2026-01-12T21:06:23.414049+00:00,2026-01-28T13:53:44.414049+00:00
A_L78FPYA4QT_USES_DEVICE_D_XPTC378WW4,A_L78FPYA4QT,D_XPTC378WW4,USES_DEVICE,5,2026-01-19T04:53:47.414049+00:00,2026-01-31T16:36:46.414049+00:00
A_L78FPYA4QT_USES_DEVICE_D_SLGGG5EL57,A_L78FPYA4QT,D_SLGGG5EL57,USES_DEVICE,7,2026-01-26T11:37:30.414049+00:00,2026-01-31T11:37:06.414049+00:00
A_L78FPYA4QT_USES_DEVICE_D_LOFV6CD9T1,A_L78FPYA4QT,D_LOFV6CD9T1,USES_DEVICE,5,2026-01-19T22:54:30.414049+00:00,2026-01-27T00:29:45.414049+00:00
A_AQZKXEAQRD_USES_DEVICE_D_4HIT2VU4LY,A_AQZKXEAQRD,D_4HIT2VU4LY,USES_DEVICE,4,2026-01-29T09:05:47.414049+00:00,2026-02-02T12:06:20.414049+00:00
A_AQZKXEAQRD_USES_DEVICE_D_1M56KUUJZY,A_AQZKXEAQRD,D_1M56KUUJZY,USES_DEVICE,7,2026-01-04T23:31:23.414049+00:00,2026-01-17T23:32:30.414049+00:00
A_YWZ6DTVLD0_USES_DEVICE_D_FEX5V0JLNG,A_YWZ6DTVLD0,D_FEX5V0JLNG,USES_DEVICE,16,2026-01-23T02:19:52.414049+00:00,2026-02-01T05:01:50.414049+00:00
A_YWZ6DTVLD0_USES_DEVICE_D_6N6E0E4FZB,A_YWZ6DTVLD0,D_6N6E0E4FZB,USES_DEVICE,1,2026-01-24T14:35:38.414049+00:00,2026-01-30T16:39:03.414049+00:00
A_ME95XNF2JS_USES_DEVICE_D_J7MKPYYNP5,A_ME95XNF2JS,D_J7MKPYYNP5,USES_DEVICE,12,2026-01-20T17:27:45.414049+00:00,2026-01-27T07:27:59.414049+00:00
A_ME95XNF2JS_USES_DEVICE_D_JLOYMFAGDD,A_ME95XNF2JS,D_JLOYMFAGDD,USES_DEVICE,11,2026-01-11T17:54:22.414049+00:00,2026-01-15T02:00:14.414049+00:00
A_ME95XNF2JS_USES_DEVICE_D_4HIT2VU4LY,A_ME95XNF2JS,D_4HIT2VU4LY,USES_DEVICE,2,2026-01-04T19:30:20.414049+00:00,2026-01-17T20:09:10.414049+00:00
A_6KORNLAQXU_USES_DEVICE_D_BMKN9B1QTG,A_6KORNLAQXU,D_BMKN9B1QTG,USES_DEVICE,4,2026-01-14T20:09:51.414049+00:00,2026-01-17T16:56:00.414049+00:00
A_JMSWX8N1CM_USES_DEVICE_D_1J0DI3NB8N,A_JMSWX8N1CM,D_1J0DI3NB8N,USES_DEVICE,12,2026-01-06T00:38:20.414049+00:00,2026-01-17T20:25:04.414049+00:00
A_JMSWX8N1CM_USES_DEVICE_D_WJK6A9VG27,A_JMSWX8N1CM,D_WJK6A9VG27,USES_DEVICE,3,2026-01-28T09:56:34.414049+00:00,2026-01-31T01:51:09.414049+00:00
A_7Q3N0AK74H_USES_DEVICE_D_65W2LWBDL3,A_7Q3N0AK74H,D_65W2LWBDL3,USES_DEVICE,14,2026-01-25T12:04:25.414049+00:00,2026-01-27T11:13:05.414049+00:00
A_MX91UXZPGR_USES_DEVICE_D_7YKT2SDFI1,A_MX91UXZPGR,D_7YKT2SDFI1,USES_DEVICE,18,2026-01-08T13:10:24.414049+00:00,2026-01-17T00:46:29.414049+00:00
A_1ALVY5TYHH_USES_DEVICE_D_V5DLJGS7FR,A_1ALVY5TYHH,D_V5DLJGS7FR,USES_DEVICE,11,2026-01-21T13:56:01.414049+00:00,2026-02-01T05:00:27.414049+00:00
A_FDTQ5DYV49_USES_DEVICE_D_OWW2C4VI59,A_FDTQ5DYV49,D_OWW2C4VI59,USES_DEVICE,5,2026-01-09T09:18:37.414049+00:00,2026-01-11T01:54:10.414049+00:00
A_FDTQ5DYV49_USES_DEVICE_D_HFKF2FNPAV,A_FDTQ5DYV49,D_HFKF2FNPAV,USES_DEVICE,19,2026-01-11T16:22:21.414049+00:00,2026-01-30T09:23:48.414049+00:00
A_FDTQ5DYV49_USES_DEVICE_D_86T2GL9S0Z,A_FDTQ5DYV49,D_86T2GL9S0Z,USES_DEVICE,5,2026-01-06T19:53:05.414049+00:00,2026-01-19T09:36:10.414049+00:00
A_FS8P935XI9_USES_DEVICE_D_2Z38VF4ICY,A_FS8P935XI9,D_2Z38VF4ICY,USES_DEVICE,10,2026-01-04T12:02:41.414049+00:00,2026-01-18T19:04:11.414049+00:00
A_FS8P935XI9_USES_DEVICE_D_PBPPPWJQL7,A_FS8P935XI9,D_PBPPPWJQL7,USES_DEVICE,5,2026-01-12T12:11:09.414049+00:00,2026-01-16T14:05:26.414049+00:00
A_FS8P935XI9_USES_DEVICE_D_SDPKIO8XLS,A_FS8P935XI9,D_SDPKIO8XLS,USES_DEVICE,7,2026-01-08T01:15:35.414049+00:00,2026-01-29T08:23:09.414049+00:00
A_C3UT36WDPC_USES_DEVICE_D_M3BQ6DPQ2T,A_C3UT36WDPC,D_M3BQ6DPQ2T,USES_DEVICE,20,2026-01-05T03:18:42.414049+00:00,2026-01-21T22:52:04.414049+00:00
A_C3UT36WDPC_USES_DEVICE_D_L3FDF9K8LZ,A_C3UT36WDPC,D_L3FDF9K8LZ,USES_DEVICE,11,2026-01-21T23:17:32.414049+00:00,2026-01-27T19:33:48.414049+00:00
A_OTWU2MYD15_USES_DEVICE_D_SAW1W8DLQC,A_OTWU2MYD15,D_SAW1W8DLQC,USES_DEVICE,6,2026-01-13T18:51:29.414049+00:00,2026-01-16T16:23:31.414049+00:00
A_OTWU2MYD15_USES_DEVICE_D_WEUUPKS82E,A_OTWU2MYD15,D_WEUUPKS82E,USES_DEVICE,10,2026-01-13T17:52:38.414049+00:00,2026-01-30T08:44:22.414049+00:00
A_6OPB37JXTG_USES_DEVICE_D_FKFMZKJZ4P,A_6OPB37JXTG,D_FKFMZKJZ4P,USES_DEVICE,4,2026-01-09T02:22:26.414049+00:00,2026-01-12T05:23:30.414049+00:00
A_6OPB37JXTG_USES_DEVICE_D_KHQLKJ6GYF,A_6OPB37JXTG,D_KHQLKJ6GYF,USES_DEVICE,18,2026-01-05T01:44:57.414049+00:00,2026-01-14T21:29:29.414049+00:00
A_1ERJACEN74_USES_DEVICE_D_8AVNGDR5H5,A_1ERJACEN74,D_8AVNGDR5H5,USES_DEVICE,10,2026-01-09T19:05:56.414049+00:00,2026-02-01T16:48:33.414049+00:00
A_1ERJACEN74_USES_DEVICE_D_1KXBRBGFPE,A_1ERJACEN74,D_1KXBRBGFPE,USES_DEVICE,20,2026-01-06T08:44:26.414049+00:00,2026-01-29T13:02:29.414049+00:00
A_1ERJACEN74_USES_DEVICE_D_XPTC378WW4,A_1ERJACEN74,D_XPTC378WW4,USES_DEVICE,16,2026-01-10T21:58:39.414049+00:00,2026-01-22T21:04:44.414049+00:00
A_7E0C07JNQV_USES_DEVICE_D_AZDWIJJ7IF,A_7E0C07JNQV,D_AZDWIJJ7IF,USES_DEVICE,5,2026-01-11T01:09:38.414049+00:00,2026-01-25T00:49:02.414049+00:00
A_5Y5I4DFA2R_USES_DEVICE_D_AI2MKFP0X5,A_5Y5I4DFA2R,D_AI2MKFP0X5,USES_DEVICE,6,2026-01-24T21:52:34.414049+00:00,2026-01-30T08:16:02.414049+00:00
A_UOTP3WAKGU_USES_DEVICE_D_QILQWHMFCG,A_UOTP3WAKGU,D_QILQWHMFCG,USES_DEVICE,6,2026-01-29T07:51:57.414049+00:00,2026-01-29T08:06:02.414049+00:00
A_UOTP3WAKGU_USES_DEVICE_D_ESSDLA8DMI,A_UOTP3WAKGU,D_ESSDLA8DMI,USES_DEVICE,7,2026-01-17T09:28:38.414049+00:00,2026-01-28T20:07:56.414049+00:00
A_XDX0JYD1CS_USES_DEVICE_D_OZO6EDGS6F,A_XDX0JYD1CS,D_OZO6EDGS6F,USES_DEVICE,1,2026-01-04T07:19:51.414049+00:00,2026-01-18T23:11:19.414049+00:00
A_XDX0JYD1CS_USES_DEVICE_D_ESSDLA8DMI,A_XDX0JYD1CS,D_ESSDLA8DMI,USES_DEVICE,15,2026-01-05T09:43:55.414049+00:00,2026-01-14T22:58:21.414049+00:00
A_5AUCAO5DRM_USES_DEVICE_D_NWY4JEGVMT,A_5AUCAO5DRM,D_NWY4JEGVMT,USES_DEVICE,10,2026-01-14T18:21:34.414049+00:00,2026-01-18T03:01:24.414049+00:00
A_XWR5RFENK6_USES_DEVICE_D_TE4LD2ZAUI,A_XWR5RFENK6,D_TE4LD2ZAUI,USES_DEVICE,20,2026-01-12T04:22:04.414049+00:00,2026-01-30T16:50:17.414049+00:00
A_XWR5RFENK6_USES_DEVICE_D_7YKT2SDFI1,A_XWR5RFENK6,D_7YKT2SDFI1,USES_DEVICE,2,2026-01-29T05:32:06.414049+00:00,2026-01-30T23:44:39.414049+00:00
A_XWR5RFENK6_USES_DEVICE_D_3DNQGS5V6F,A_XWR5RFENK6,D_3DNQGS5V6F,USES_DEVICE,4,2026-01-13T10:59:13.414049+00:00,2026-01-24T15:57:37.414049+00:00
A_38LM8MQ1F6_USES_DEVICE_D_LPIM5O02BC,A_38LM8MQ1F6,D_LPIM5O02BC,USES_DEVICE,5,2026-01-11T15:27:54.414049+00:00,2026-01-30T10:05:35.414049+00:00
A_38LM8MQ1F6_USES_DEVICE_D_JXP1L3LVBC,A_38LM8MQ1F6,D_JXP1L3LVBC,USES_DEVICE,20,2026-01-07T00:22:14.414049+00:00,2026-01-25T04:40:56.414049+00:00
A_38LM8MQ1F6_USES_DEVICE_D_YGYNVBDTOG,A_38LM8MQ1F6,D_YGYNVBDTOG,USES_DEVICE,4,2026-01-17T08:51:56.414049+00:00,2026-01-20T18:11:24.414049+00:00
A_SV7RLM3DZV_USES_DEVICE_D_I4B1GHV47T,A_SV7RLM3DZV,D_I4B1GHV47T,USES_DEVICE,7,2026-01-06T06:57:36.414049+00:00,2026-01-20T03:47:37.414049+00:00
A_HRLDTEY6GA_USES_DEVICE_D_CHT9VGOVO1,A_HRLDTEY6GA,D_CHT9VGOVO1,USES_DEVICE,16,2026-01-19T03:23:52.414049+00:00,2026-01-29T21:17:09.414049+00:00
A_HRLDTEY6GA_USES_DEVICE_D_58X239X8QF,A_HRLDTEY6GA,D_58X239X8QF,USES_DEVICE,13,2026-01-07T09:35:51.414049+00:00,2026-01-10T02:09:10.414049+00:00
A_HRLDTEY6GA_USES_DEVICE_D_G949O8VSWS,A_HRLDTEY6GA,D_G949O8VSWS,USES_DEVICE,15,2026-01-04T11:28:04.414049+00:00,2026-01-06T10:37:12.414049+00:00
A_OJO9RCWB93_USES_DEVICE_D_9P9YKNXH6D,A_OJO9RCWB93,D_9P9YKNXH6D,USES_DEVICE,2,2026-01-16T16:04:08.414049+00:00,2026-02-02T02:44:16.414049+00:00
A_OJO9RCWB93_USES_DEVICE_D_BXA174PHQ2,A_OJO9RCWB93,D_BXA174PHQ2,USES_DEVICE,16,2026-01-07T20:05:15.414049+00:00,2026-01-31T05:41:55.414049+00:00
A_OJO9RCWB93_USES_DEVICE_D_OF2AQFG0E0,A_OJO9RCWB93,D_OF2AQFG0E0,USES_DEVICE,5,2026-01-24T07:30:55.414049+00:00,2026-01-24T10:22:23.414049+00:00
A_G63LHLQTYE_USES_DEVICE_D_D01O6EEUP2,A_G63LHLQTYE,D_D01O6EEUP2,USES_DEVICE,18,2026-01-09T11:18:19.414049+00:00,2026-01-27T09:36:08.414049+00:00
A_PXRTUWM6GR_USES_DEVICE_D_RU3JLHJDBH,A_PXRTUWM6GR,D_RU3JLHJDBH,USES_DEVICE,3,2026-01-08T18:04:11.414049+00:00,2026-01-28T04:34:26.414049+00:00
A_1QE7Y68UCK_USES_DEVICE_D_B2QJ9W9V5W,A_1QE7Y68UCK,D_B2QJ9W9V5W,USES_DEVICE,6,2026-01-04T16:24:51.414049+00:00,2026-01-11T00:50:17.414049+00:00
A_1QE7Y68UCK_USES_DEVICE_D_HQC711UXWQ,A_1QE7Y68UCK,D_HQC711UXWQ,USES_DEVICE,19,2026-01-21T19:44:18.414049+00:00,2026-01-28T21:00:07.414049+00:00
A_1QE7Y68UCK_USES_DEVICE_D_DWE21ENEMW,A_1QE7Y68UCK,D_DWE21ENEMW,USES_DEVICE,7,2026-01-07T22:29:31.414049+00:00,2026-01-08T12:54:45.414049+00:00
A_A2GHFW96UE_USES_DEVICE_D_Q24QEY2364,A_A2GHFW96UE,D_Q24QEY2364,USES_DEVICE,1,2026-01-05T01:20:42.414049+00:00,2026-01-05T21:37:10.414049+00:00
A_A2GHFW96UE_USES_DEVICE_D_9A0KAH6UKV,A_A2GHFW96UE,D_9A0KAH6UKV,USES_DEVICE,13,2026-01-11T18:43:54.414049+00:00,2026-01-20T09:59:38.414049+00:00
A_A2GHFW96UE_USES_DEVICE_D_P6SO8U5VD5,A_A2GHFW96UE,D_P6SO8U5VD5,USES_DEVICE,4,2026-01-25T02:58:59.414049+00:00,2026-01-30T06:23:41.414049+00:00
A_3REYSD2NK6_USES_DEVICE_D_V84XM9BF54,A_3REYSD2NK6,D_V84XM9BF54,USES_DEVICE,11,2026-01-22T08:19:12.414049+00:00,2026-02-01T09:00:27.414049+00:00
A_3REYSD2NK6_USES_DEVICE_D_D35WV8DPI3,A_3REYSD2NK6,D_D35WV8DPI3,USES_DEVICE,4,2026-01-08T11:53:40.414049+00:00,2026-01-17T02:10:06.414049+00:00
A_3REYSD2NK6_USES_DEVICE_D_TFFCA9E8IE,A_3REYSD2NK6,D_TFFCA9E8IE,USES_DEVICE,2,2026-01-07T02:46:45.414049+00:00,2026-01-10T04:46:00.414049+00:00
A_FRHZAESVVJ_USES_DEVICE_D_FX9JSFVX78,A_FRHZAESVVJ,D_FX9JSFVX78,USES_DEVICE,18,2026-01-04T11:02:46.414049+00:00,2026-01-13T18:11:04.414049+00:00
A_FRHZAESVVJ_USES_DEVICE_D_OR7234089P,A_FRHZAESVVJ,D_OR7234089P,USES_DEVICE,14,2026-01-07T18:23:14.414049+00:00,2026-01-18T04:42:54.414049+00:00
A_E57KVCNOAS_USES_DEVICE_D_85Q1PX6HXL,A_E57KVCNOAS,D_85Q1PX6HXL,USES_DEVICE,14,2026-01-21T17:05:42.414049+00:00,2026-01-29T19:30:42.414049+00:00
A_E57KVCNOAS_USES_DEVICE_D_LA0V2C4HWS,A_E57KVCNOAS,D_LA0V2C4HWS,USES_DEVICE,16,2026-01-14T06:00:14.414049+00:00,2026-01-14T09:24:48.414049+00:00
A_E57KVCNOAS_USES_DEVICE_D_OV18ASG7GJ,A_E57KVCNOAS,D_OV18ASG7GJ,USES_DEVICE,10,2026-01-17T15:56:00.414049+00:00,2026-01-23T00:27:30.414049+00:00
A_99JSEH3WBY_USES_DEVICE_D_RLFGV5FASB,A_99JSEH3WBY,D_RLFGV5FASB,USES_DEVICE,19,2026-01-15T08:25:07.414049+00:00,2026-01-18T13:33:04.414049+00:00
A_QILUVGLAF8_USES_DEVICE_D_BQ41I1IRSJ,A_QILUVGLAF8,D_BQ41I1IRSJ,USES_DEVICE,13,2026-01-13T09:51:21.414049+00:00,2026-01-27T17:02:46.414049+00:00
A_FTM6CMR08L_USES_DEVICE_D_7Q37VKMUU6,A_FTM6CMR08L,D_7Q37VKMUU6,USES_DEVICE,3,2026-01-27T12:16:25.414049+00:00,2026-01-29T18:06:17.414049+00:00
A_FTM6CMR08L_USES_DEVICE_D_6I7QEQKFON,A_FTM6CMR08L,D_6I7QEQKFON,USES_DEVICE,6,2026-01-18T11:47:11.414049+00:00,2026-01-31T09:40:02.414049+00:00
A_IQ1XBO3SKW_USES_DEVICE_D_EVZA7QKAUW,A_IQ1XBO3SKW,D_EVZA7QKAUW,USES_DEVICE,2,2026-01-15T23:46:44.414049+00:00,2026-01-25T23:15:39.414049+00:00
A_IQ1XBO3SKW_USES_DEVICE_D_QSVC5R441C,A_IQ1XBO3SKW,D_QSVC5R441C,USES_DEVICE,13,2026-01-06T18:57:38.414049+00:00,2026-01-31T13:29:30.414049+00:00
A_IQ1XBO3SKW_USES_DEVICE_D_U1GPZNFM2E,A_IQ1XBO3SKW,D_U1GPZNFM2E,USES_DEVICE,7,2026-01-16T19:26:58.414049+00:00,2026-01-26T20:47:32.414049+00:00
A_TFVX8OCMDT_USES_DEVICE_D_FVQCOCCDT7,A_TFVX8OCMDT,D_FVQCOCCDT7,USES_DEVICE,4,2026-01-14T03:32:59.414049+00:00,2026-01-20T04:58:14.414049+00:00
A_AYBNLCTOUY_USES_DEVICE_D_CRK4HOCCRP,A_AYBNLCTOUY,D_CRK4HOCCRP,USES_DEVICE,11,2026-01-07T15:03:40.414049+00:00,2026-01-22T12:37:16.414049+00:00
A_SXTLX06Y9D_USES_DEVICE_D_CJ2K78VAOB,A_SXTLX06Y9D,D_CJ2K78VAOB,USES_DEVICE,3,2026-01-10T00:39:32.414049+00:00,2026-01-12T04:26:05.414049+00:00
A_5XYA06DZIW_USES_DEVICE_D_TJ3CZV2M08,A_5XYA06DZIW,D_TJ3CZV2M08,USES_DEVICE,7,2026-01-17T21:02:00.414049+00:00,2026-02-01T18:10:04.414049+00:00
A_5XYA06DZIW_USES_DEVICE_D_D1BAPLD159,A_5XYA06DZIW,D_D1BAPLD159,USES_DEVICE,5,2026-01-08T00:29:12.414049+00:00,2026-01-23T06:19:48.414049+00:00
A_5XYA06DZIW_USES_DEVICE_D_B7GB5K4B72,A_5XYA06DZIW,D_B7GB5K4B72,USES_DEVICE,16,2026-01-06T15:13:29.414049+00:00,2026-01-17T15:30:13.414049+00:00
A_7A8Z74NGSV_USES_DEVICE_D_J4IK9HKKH3,A_7A8Z74NGSV,D_J4IK9HKKH3,USES_DEVICE,18,2026-01-06T23:22:45.414049+00:00,2026-01-26T19:06:36.414049+00:00
A_7A8Z74NGSV_USES_DEVICE_D_D7LJC7P9E3,A_7A8Z74NGSV,D_D7LJC7P9E3,USES_DEVICE,8,2026-01-11T08:29:28.414049+00:00,2026-01-19T05:07:21.414049+00:00
A_IDCASE5SED_USES_DEVICE_D_1YN7JS7B2A,A_IDCASE5SED,D_1YN7JS7B2A,USES_DEVICE,20,2026-01-15T17:58:54.414049+00:00,2026-01-28T06:13:02.414049+00:00
A_I9UY0N2CN0_USES_DEVICE_D_C0OPN4B5NG,A_I9UY0N2CN0,D_C0OPN4B5NG,USES_DEVICE,15,2026-01-05T19:06:58.414049+00:00,2026-01-08T23:46:50.414049+00:00
A_I9UY0N2CN0_USES_DEVICE_D_WJ9ZQ9H6VR,A_I9UY0N2CN0,D_WJ9ZQ9H6VR,USES_DEVICE,19,2026-01-27T14:27:16.414049+00:00,2026-01-29T18:23:29.414049+00:00
A_I9UY0N2CN0_USES_DEVICE_D_2MKCST2K6U,A_I9UY0N2CN0,D_2MKCST2K6U,USES_DEVICE,18,2026-01-24T23:48:01.414049+00:00,2026-01-25T18:40:21.414049+00:00
A_9ODOFPIZF4_USES_DEVICE_D_ROSMVW2PZB,A_9ODOFPIZF4,D_ROSMVW2PZB,USES_DEVICE,7,2026-01-13T00:26:07.414049+00:00,2026-01-17T19:46:42.414049+00:00
