~id,~label,account_id:String,user_id:String,country:String,channel:String,kyc_level:String,status:String,is_fraud:Int,risk_score:Double
A_NR3LSDXJCI,account,A_NR3LSDXJCI,U_L71029DG38,DE,mobile,basic,active,0,0.0
A_V4JIE0X2HZ,account,A_V4JIE0X2HZ,U_L71029DG38,DE,mobile,basic,active,0,0.0
A_I6R81P04DV,account,A_I6R81P04DV,U_RAJIB931K2,AU,web,none,active,0,0.0
A_UP6FY6P0HT,account,A_UP6FY6P0HT,U_6GFXAMHV1F,IN,mobile,basic,active,0,0.0
A_Y5IK1B5F83,account,A_Y5IK1B5F83,U_070VK32RGW,US,api,full,active,0,0.0
A_AZ60WYYQNC,account,A_AZ60WYYQNC,U_HGXMD7QCQ3,FR,mobile,basic,active,0,0.0
A_RRZ1FEEWLL,account,A_RRZ1FEEWLL,U_ZA8E83MTEB,GB,web,basic,active,0,0.0
A_JJHB0NA7G8,account,A_JJHB0NA7G8,U_DUD8T7D2TO,FR,api,none,active,0,0.0
A_BF8S2HJKNH,account,A_BF8S2HJKNH,U_1KVTORP59Y,FR,mobile,basic,active,0,0.0
A_25BPLB01J7,account,A_25BPLB01J7,U_EQ96SJQA0P,GB,web,basic,active,0,0.0
A_4KONLDXFIB,account,A_4KONLDXFIB,U_X99DBK4EPB,FR,mobile,full,active,0,0.0
A_SH2UX6JKL9,account,A_SH2UX6JKL9,U_O01717HV0E,IN,web,none,active,0,0.0
A_R433YFTHRU,account,A_R433YFTHRU,U_HLITSJ8BFI,GB,mobile,full,active,0,0.0
A_J9AA9P9URV,account,A_J9AA9P9URV,U_8OJGZACF0R,AU,web,basic,active,0,0.0
A_7036VKEY4E,account,A_7036VKEY4E,U_7FA6AHHCAS,AU,mobile,none,active,0,0.0
A_U3S2ZPR38U,account,A_U3S2ZPR38U,U_IKZOIEASU2,US,mobile,basic,active,0,0.0
A_S7W8GME2X0,account,A_S7W8GME2X0,U_9EE2A84N1W,BR,web,basic,active,0,0.0
A_E8OM9VTLLE,account,A_E8OM9VTLLE,U_9EE2A84N1W,BR,web,basic,active,0,0.0
A_B0LQCJNIYZ,account,A_B0LQCJNIYZ,U_9EE2A84N1W,BR,web,basic,active,0,0.0
A_SBC23I4S41,account,A_SBC23I4S41,U_3ER70UT100,AU,mobile,none,active,0,0.0
A_814ZR012X3,account,A_814ZR012X3,U_WNT0K9875T,DE,mobile,none,active,0,0.0
A_XVDN3QF7GZ,account,A_XVDN3QF7GZ,U_RJIB739SYI,US,api,full,active,0,0.0
A_5D6KO8ZS8G,account,A_5D6KO8ZS8G,U_ED48CD5LXT,BR,mobile,none,active,0,0.0
A_UWEFLGW1BP,account,A_UWEFLGW1BP,U_ED48CD5LXT,BR,mobile,none,active,0,0.0
A_JLZRPMHE7H,account,A_JLZRPMHE7H,U_NJS18L9GJ4,GB,api,full,active,0,0.0
A_3URPJQHV0W,account,A_3URPJQHV0W,U_ANLIOBL7VJ,BR,mobile,full,active,0,0.0
A_IPEHFJ629P,account,A_IPEHFJ629P,U_UZ5PFBCE5Z,BR,mobile,full,active,0,0.0
A_W02IDT815Q,account,A_W02IDT815Q,U_UZ5PFBCE5Z,BR,mobile,full,active,0,0.0
A_318NC6FS87,account,A_318NC6FS87,U_3ZTDS7XSV1,AU,api,basic,active,0,0.0
A_UDKNR1IOTV,account,A_UDKNR1IOTV,U_8F6FTSCJLE,GB,api,basic,active,0,0.0
A_M7WICFMNLV,account,A_M7WICFMNLV,U_8F6FTSCJLE,GB,api,basic,active,0,0.0
A_HQA5ZZ3AWZ,account,A_HQA5ZZ3AWZ,U_8F6FTSCJLE,GB,api,basic,active,0,0.0
A_4AGFNRI3QB,account,A_4AGFNRI3QB,U_I6WGL8I9AK,IN,mobile,full,active,0,0.0
A_BZAD1ZWAEH,account,A_BZAD1ZWAEH,U_I6WGL8I9AK,IN,mobile,full,active,0,0.0
A_IZIYZJHP4O,account,A_IZIYZJHP4O,U_FD18TLTY7W,IN,web,basic,active,0,0.0
A_OZ54CO8FL6,account,A_OZ54CO8FL6,U_FD18TLTY7W,IN,web,basic,active,0,0.0
A_G86WFYTJU0,account,A_G86WFYTJU0,U_29MAX6EBQG,CA,mobile,full,active,0,0.0
A_VVZ2UUCMDW,account,A_VVZ2UUCMDW,U_BPADUSQB00,DE,web,full,active,0,0.0
A_C57TC13H4U,account,A_C57TC13H4U,U_G9E07PMEXJ,FR,mobile,basic,active,0,0.0
A_NX1XH4CWUX,account,A_NX1XH4CWUX,U_TNRP1I3661,AU,api,full,active,0,0.0
A_JXXLZL8ZY8,account,A_JXXLZL8ZY8,U_L08KGFP94K,FR,api,none,active,0,0.0
A_0P47EWQQVH,account,A_0P47EWQQVH,U_3AWLAR0WH0,BR,web,full,active,0,0.0
A_JZXYVGSVHT,account,A_JZXYVGSVHT,U_RFIUPROG71,FR,api,basic,active,0,0.0
A_USDZNZGBLQ,account,A_USDZNZGBLQ,U_0EQ8O9S4ZN,US,mobile,full,active,0,0.0
A_820WL0GT66,account,A_820WL0GT66,U_MZOFE98WP9,DE,web,none,active,0,0.0
A_MCFO98CXGP,account,A_MCFO98CXGP,U_4P4JWR3XUX,DE,api,basic,active,0,0.0
A_QGIWAOA9VI,account,A_QGIWAOA9VI,U_NB9DSSRKFI,AU,api,none,active,0,0.0
A_MBZJC9AYL6,account,A_MBZJC9AYL6,U_53LLP0NFDD,FR,web,none,active,0,0.0
A_PXWE7R4HNA,account,A_PXWE7R4HNA,U_2PJ0MMUG8X,CA,web,basic,active,0,0.0
A_3J7BT42ZRT,account,A_3J7BT42ZRT,U_JK31DZRHTT,CA,mobile,none,active,0,0.0
A_NVJAZ2EVEI,account,A_NVJAZ2EVEI,U_QAYIIY2S53,FR,api,basic,active,0,0.0
A_JHS3A8MBTF,account,A_JHS3A8MBTF,U_0TJ2T9O5A4,IN,web,basic,active,0,0.0
A_COENWH5JZ5,account,A_COENWH5JZ5,U_39GF5LXK2G,US,web,basic,active,0,0.0
A_4KAXKHI5O5,account,A_4KAXKHI5O5,U_5EOL0TA8RD,FR,mobile,none,active,0,0.0
A_L1SJ7AU8HF,account,A_L1SJ7AU8HF,U_05N9HCZDQ3,IN,mobile,none,active,0,0.0
A_45VGED9OL1,account,A_45VGED9OL1,U_W6BDJ7H7RE,DE,mobile,none,active,0,0.0
A_JHWNLCWSOI,account,A_JHWNLCWSOI,U_W6BDJ7H7RE,DE,mobile,none,active,0,0.0
A_SBSI4WOBX7,account,A_SBSI4WOBX7,U_DY0VQXO2DW,DE,mobile,basic,active,0,0.0
A_4AR8D3MW4Q,account,A_4AR8D3MW4Q,U_N717YW1BSD,US,web,basic,active,0,0.0
A_HVYWU7L66I,account,A_HVYWU7L66I,U_X4W3LNAEHP,IN,mobile,basic,active,0,0.0
A_6XY09HZ5O1,account,A_6XY09HZ5O1,U_ITZA7UY4SA,DE,api,basic,active,0,0.0
A_5I0WF6RD6R,account,A_5I0WF6RD6R,U_EQ1ZQ8DAYD,GB,mobile,full,active,0,0.0
A_A2N1T9832Y,account,A_A2N1T9832Y,U_W9F6Y5V9JR,AU,api,basic,active,0,0.0
A_SG0SZDR50D,account,A_SG0SZDR50D,U_EHMIQP56A2,CA,mobile,full,active,0,0.0
A_PO8I87R2X0,account,A_PO8I87R2X0,U_TYZNM5SAXY,DE,web,none,active,0,0.0
A_LOMMW4GH8P,account,A_LOMMW4GH8P,U_K2E58F3OB9,CA,web,basic,active,0,0.0
A_LVEWTFMSJB,account,A_LVEWTFMSJB,U_V1T4JXA2YM,AU,api,full,active,0,0.0
A_9YUMX00YDK,account,A_9YUMX00YDK,U_PYI46N05FL,BR,api,basic,active,0,0.0
A_SZB0DWOILD,account,A_SZB0DWOILD,U_0463NA7HN9,IN,api,full,active,0,0.0
A_2OKJLNTKPE,account,A_2OKJLNTKPE,U_0463NA7HN9,IN,api,full,active,0,0.0
A_74MRFNEDA9,account,A_74MRFNEDA9,U_8X16F4ZZW5,DE,api,basic,active,0,0.0
A_SYPQR0VBUQ,account,A_SYPQR0VBUQ,U_UK4SHA60V3,IN,mobile,basic,active,0,0.0
A_PM3XP40DYG,account,A_PM3XP40DYG,U_3LIFNCRN3T,BR,mobile,basic,active,0,0.0
A_9QDO3HG939,account,A_9QDO3HG939,U_NKZIY75ITD,BR,api,basic,active,0,0.0
A_O5UCRV50YQ,account,A_O5UCRV50YQ,U_L35JRJ9R3V,US,mobile,none,active,0,0.0
A_19QEMDC5L0,account,A_19QEMDC5L0,U_P8LIM06ETC,GB,mobile,basic,active,0,0.0
A_5Q94UJX9TK,account,A_5Q94UJX9TK,U_QR3EV1RDNF,FR,mobile,basic,active,0,0.0
A_PJMWJD85KO,account,A_PJMWJD85KO,U_4X13QINF2P,BR,web,none,active,0,0.0
A_XTBUQF5O1J,account,A_XTBUQF5O1J,U_091PQFMPAH,DE,mobile,basic,active,0,0.0
A_AMZILE6OLR,account,A_AMZILE6OLR,U_3QN21R91R0,BR,web,full,active,0,0.0
A_JR4Y6ER0UZ,account,A_JR4Y6ER0UZ,U_HRLIAGP34S,AU,mobile,full,active,0,0.0
A_R3SPFOH24X,account,A_R3SPFOH24X,U_HRLIAGP34S,AU,mobile,full,active,0,0.0
A_WKCY25DSRY,account,A_WKCY25DSRY,U_LQGBUL1OT9,CA,web,basic,active,0,0.0
A_UOY74XPAAK,account,A_UOY74XPAAK,U_6GSKBOJAXN,US,api,full,active,0,0.0
A_NT5Z1AP4B7,account,A_NT5Z1AP4B7,U_HRC4HM08OP,GB,api,basic,active,0,0.0
A_WA6Y1NAXZW,account,A_WA6Y1NAXZW,U_EVHTZ4VOYB,IN,api,basic,active,0,0.0
A_DFJX09TI8V,account,A_DFJX09TI8V,U_J7SOYGY21J,US,api,basic,active,0,0.0
A_I7B15TRZ1Q,account,A_I7B15TRZ1Q,U_J7SOYGY21J,US,api,basic,active,0,0.0
A_D80A78P5PM,account,A_D80A78P5PM,U_J7SOYGY21J,US,api,basic,active,0,0.0
A_N3UXJ1N5KT,account,A_N3UXJ1N5KT,U_MAS41RU08L,US,api,basic,active,0,0.0
A_EYBFUMH1ML,account,A_EYBFUMH1ML,U_4PJAGXLQ0S,CA,api,none,active,0,0.0
A_AGT4CA8DQE,account,A_AGT4CA8DQE,U_5RMJPCZA3S,AU,api,none,active,0,0.0
A_VZOFV158DN,account,A_VZOFV158DN,U_FGHO4QHCG7,FR,web,full,active,0,0.0
A_P3CSHXMJIK,account,A_P3CSHXMJIK,U_FD143XRV8D,GB,api,basic,active,0,0.0
A_OTT0T1510O,account,A_OTT0T1510O,U_F2F5NK4OTB,US,mobile,full,active,0,0.0
A_PUIXKSORQ6,account,A_PUIXKSORQ6,U_GDPUH4GBGO,AU,mobile,full,active,0,0.0
A_DVOE3H2K7R,account,A_DVOE3H2K7R,U_8UTD9JYJ3C,DE,api,none,active,0,0.0
A_MEM3SATVUA,account,A_MEM3SATVUA,U_8UTD9JYJ3C,DE,api,none,active,0,0.0
A_ADGI8YA7DU,account,A_ADGI8YA7DU,U_T5Q5173C7Q,BR,api,basic,active,0,0.0
A_ZUJ1IAHBYQ,account,A_ZUJ1IAHBYQ,U_25Y7KHG4G7,BR,api,none,active,0,0.0
A_4467Q3VBJB,account,A_4467Q3VBJB,U_NIE3FKP96A,AU,api,basic,active,0,0.0
A_T4W0XGJO1K,account,A_T4W0XGJO1K,U_IU01LC5WW9,DE,api,basic,active,0,0.0
A_W11KFRV0HL,account,A_W11KFRV0HL,U_LZHVEZ9RTD,CA,mobile,basic,active,0,0.0
A_DLS7HGH5CV,account,A_DLS7HGH5CV,U_6ENMB9UPEP,GB,api,basic,active,0,0.0
A_16W1EQGMDV,account,A_16W1EQGMDV,U_POLG5TK9VJ,AU,mobile,full,active,0,0.0
A_GDRLEQTIM8,account,A_GDRLEQTIM8,U_0VA0STKA09,US,mobile,basic,active,0,0.0
A_77XWKL2VKS,account,A_77XWKL2VKS,U_14ABAZD84V,US,mobile,basic,active,0,0.0
A_O8R3PXC4QD,account,A_O8R3PXC4QD,U_14ABAZD84V,US,mobile,basic,active,0,0.0
A_09OJO7BHOK,account,A_09OJO7BHOK,U_F16185IBJU,IN,api,basic,active,0,0.0
A_KBQ44C9LI0,account,A_KBQ44C9LI0,U_BI6MGHAGMB,FR,web,none,active,0,0.0
A_GDIJ6VRUFF,account,A_GDIJ6VRUFF,U_362M9E5IML,FR,mobile,none,active,0,0.0
A_C65PTNY89V,account,A_C65PTNY89V,U_Z6IOSTUZHG,BR,web,basic,active,0,0.0
A_DWSYF2Q994,account,A_DWSYF2Q994,U_Z6IOSTUZHG,BR,web,basic,active,0,0.0
A_7ITIR3POPD,account,A_7ITIR3POPD,U_1GF4OFPATM,GB,api,none,active,0,0.0
A_EXBTAALB30,account,A_EXBTAALB30,U_0TXE321D5C,DE,api,basic,active,0,0.0
A_8R1C4Z4AQQ,account,A_8R1C4Z4AQQ,U_21O6WW8EIR,US,web,full,active,0,0.0
A_KXASOG7Y2N,account,A_KXASOG7Y2N,U_HRLNF6NV5X,BR,api,none,active,0,0.0
A_XMXJPDTUI0,account,A_XMXJPDTUI0,U_HRLNF6NV5X,BR,api,none,active,0,0.0
A_0LICSJPPVE,account,A_0LICSJPPVE,U_U6M9DEOCIR,IN,web,basic,active,0,0.0
A_LDCKY5KTQ4,account,A_LDCKY5KTQ4,U_U6M9DEOCIR,IN,web,basic,active,0,0.0
A_P6EDBQN7GW,account,A_P6EDBQN7GW,U_IO74JLYS7J,BR,api,full,active,0,0.0
A_9CJ8S6NVCI,account,A_9CJ8S6NVCI,U_D6Z6PQ1AUF,FR,mobile,full,active,0,0.0
A_KECGXHUDRZ,account,A_KECGXHUDRZ,U_0TJ5JGZCY4,US,api,basic,active,0,0.0
A_DNUDM0R9UD,account,A_DNUDM0R9UD,U_MLJZFUDI4S,AU,web,basic,active,0,0.0
A_NYXSVI4PFT,account,A_NYXSVI4PFT,U_P7QFQ9N04F,AU,mobile,basic,active,0,0.0
A_5WNTJC3W8W,account,A_5WNTJC3W8W,U_DTZJ2L72V0,DE,api,full,active,0,0.0
A_HDLSGBKHXD,account,A_HDLSGBKHXD,U_8KTRPW3HHI,IN,api,basic,active,0,0.0
A_9DT8GS2VJL,account,A_9DT8GS2VJL,U_8KTRPW3HHI,IN,api,basic,active,0,0.0
A_BX7KIGFVM3,account,A_BX7KIGFVM3,U_8KTRPW3HHI,IN,api,basic,active,0,0.0
A_G6JZ0GCQ8X,account,A_G6JZ0GCQ8X,U_GVUMMWCMZX,IN,mobile,none,active,0,0.0
A_L64VYVJ00Y,account,A_L64VYVJ00Y,U_8J5MS20T3T,BR,mobile,none,active,0,0.0
A_O9F79OID7Q,account,A_O9F79OID7Q,U_9LP2E2ASOE,GB,mobile,full,active,0,0.0
A_NL9KHP6VCK,account,A_NL9KHP6VCK,U_VGKH250CVG,CA,mobile,none,active,0,0.0
A_6KDJLHR1ER,account,A_6KDJLHR1ER,U_FGM1TM27O1,GB,mobile,basic,active,0,0.0
A_ZD3AOKV2D5,account,A_ZD3AOKV2D5,U_9QTG15XD82,AU,mobile,basic,active,0,0.0
A_8F2Y21NTEP,account,A_8F2Y21NTEP,U_IJKUV2VXO3,IN,web,full,active,0,0.0
A_P77HTSB6ZX,account,A_P77HTSB6ZX,U_PEOJ3M48NG,US,web,basic,active,0,0.0
A_QMH224YL5D,account,A_QMH224YL5D,U_PEOJ3M48NG,US,web,basic,active,0,0.0
A_GABDEFJID8,account,A_GABDEFJID8,U_C4XAIC0DHN,DE,web,basic,active,0,0.0
A_68F551NDT6,account,A_68F551NDT6,U_HWEKQDVNAB,US,web,basic,active,0,0.0
A_ZTMBON24M3,account,A_ZTMBON24M3,U_87FRBOO703,CA,api,basic,active,0,0.0
A_5A0KM653OO,account,A_5A0KM653OO,U_B95OHS7AUI,CA,mobile,basic,active,0,0.0
A_FD0J07JYLE,account,A_FD0J07JYLE,U_GJD3X4YH5H,DE,mobile,basic,active,0,0.0
A_7JVTP6UNBO,account,A_7JVTP6UNBO,U_OA7WKDPEHD,BR,mobile,basic,active,0,0.0
A_CPYQ0CEWB3,account,A_CPYQ0CEWB3,U_M6K6HGQ6SR,IN,mobile,basic,active,0,0.0
A_1MD97ZPSWI,account,A_1MD97ZPSWI,U_P7B4HJKWBJ,FR,mobile,basic,active,0,0.0
A_KN16MU797T,account,A_KN16MU797T,U_PCLMSP94RW,BR,api,full,active,0,0.0
A_IEKZ9L879D,account,A_IEKZ9L879D,U_GKG5KHL1CR,US,api,none,active,0,0.0
A_EQ67ZNP2TG,account,A_EQ67ZNP2TG,U_HM22SNJU9F,DE,web,basic,active,0,0.0
A_MXAYU0G5XU,account,A_MXAYU0G5XU,U_51NI4EUBYG,AU,api,full,active,0,0.0
A_O9HWFOB1PO,account,A_O9HWFOB1PO,U_51NI4EUBYG,AU,api,full,active,0,0.0
A_9OTHU52AXT,account,A_9OTHU52AXT,U_S0JX9AMSM5,BR,web,basic,active,0,0.0
A_B8VIPXA079,account,A_B8VIPXA079,U_R7GOKLVA2U,AU,mobile,full,active,0,0.0
A_VTQ6ULJFA7,account,A_VTQ6ULJFA7,U_HTJPK4W0KQ,DE,mobile,full,active,0,0.0
A_M3QKSOG16R,account,A_M3QKSOG16R,U_HTJPK4W0KQ,DE,mobile,full,active,0,0.0
A_8DYW9BVFPG,account,A_8DYW9BVFPG,U_8SJQONTQX4,US,web,full,active,0,0.0
A_N4RQ5J70AM,account,A_N4RQ5J70AM,U_5JOQYNIT38,AU,mobile,basic,active,0,0.0
A_SDVEF23NRS,account,A_SDVEF23NRS,U_CX5DNSVBCQ,US,web,basic,active,0,0.0
A_1QS3L38Z9Q,account,A_1QS3L38Z9Q,U_CX5DNSVBCQ,US,web,basic,active,0,0.0
A_SBGTSVLUOP,account,A_SBGTSVLUOP,U_7G4ASMZX4N,IN,api,basic,active,0,0.0
A_YEVKENCPON,account,A_YEVKENCPON,U_KIO5B6IIJP,IN,web,basic,active,0,0.0
A_39ER2M46J6,account,A_39ER2M46J6,U_KIO5B6IIJP,IN,web,basic,active,0,0.0
A_VIJ9VVMFT5,account,A_VIJ9VVMFT5,U_SHOXXAOZ5E,BR,mobile,basic,active,0,0.0
A_DXNYBXZN2J,account,A_DXNYBXZN2J,U_SHOXXAOZ5E,BR,mobile,basic,active,0,0.0
A_3YUPDDKNC4,account,A_3YUPDDKNC4,U_SHOXXAOZ5E,BR,mobile,basic,active,0,0.0
A_W0XN6R31X5,account,A_W0XN6R31X5,U_7GGO46X1W1,BR,mobile,basic,active,0,0.0
A_K3BQMN8I95,account,A_K3BQMN8I95,U_QXPH1Y3BQH,US,web,full,active,0,0.0
A_I7JXN69K5T,account,A_I7JXN69K5T,U_OK3ZY5SRO0,DE,mobile,full,active,0,0.0
A_WA1BAR2ZSI,account,A_WA1BAR2ZSI,U_L9LAYKE3ZC,CA,api,full,active,0,0.0
A_IJOLPT8V3K,account,A_IJOLPT8V3K,U_XU11TO0BOG,BR,web,basic,active,0,0.0
A_6JO7IZC9RP,account,A_6JO7IZC9RP,U_CC1U86AG3U,US,mobile,basic,active,0,0.0
A_B5GB3KEFNC,account,A_B5GB3KEFNC,U_1SWYUTFEFZ,US,web,full,active,0,0.0
A_2S70RPP4XR,account,A_2S70RPP4XR,U_811ID07T3L,IN,web,full,active,0,0.0
A_526ABCBABT,account,A_526ABCBABT,U_JOKBZVYX9D,DE,mobile,basic,active,0,0.0
A_PAOCEWANTR,account,A_PAOCEWANTR,U_18K9VAK1VP,CA,mobile,full,active,0,0.0
A_0VU2FFOWOZ,account,A_0VU2FFOWOZ,U_ANGW3PAJVF,GB,web,full,active,0,0.0
A_OMWJBRY2X4,account,A_OMWJBRY2X4,U_9I60K23Z2Y,CA,api,basic,active,0,0.0
A_EF8W42A368,account,A_EF8W42A368,U_3C0EQ4AW8J,FR,web,basic,active,0,0.0
A_MHN77S4H3B,account,A_MHN77S4H3B,U_3C0EQ4AW8J,FR,web,basic,active,0,0.0
A_Q3LDP5FKLU,account,A_Q3LDP5FKLU,U_3C0EQ4AW8J,FR,web,basic,active,0,0.0
A_YSZ9JXP1UI,account,A_YSZ9JXP1UI,U_HE5S517DXJ,DE,web,none,active,0,0.0
A_RLTG4O4C1Y,account,A_RLTG4O4C1Y,U_HE5S517DXJ,DE,web,none,active,0,0.0
A_LBDK5AKAD9,account,A_LBDK5AKAD9,U_HE5S517DXJ,DE,web,none,active,0,0.0
A_QVDWSPCE5S,account,A_QVDWSPCE5S,U_17X6XDA71E,FR,mobile,basic,active,0,0.0
A_MQDBPXWZNU,account,A_MQDBPXWZNU,U_BVFWB5HSTS,DE,web,none,active,0,0.0
A_MI15IAKBZM,account,A_MI15IAKBZM,U_BVFWB5HSTS,DE,web,none,active,0,0.0
A_VLX8A90UUF,account,A_VLX8A90UUF,U_68CFFF8TX1,BR,api,basic,active,0,0.0
A_FEML31X0GA,account,A_FEML31X0GA,U_34L8XAFSUM,US,web,full,active,0,0.0
A_VZ9E3ETSG8,account,A_VZ9E3ETSG8,U_UXQJCTPVEV,IN,api,basic,active,0,0.0
A_MKVCB2ITPV,account,A_MKVCB2ITPV,U_64GROABEAW,GB,api,basic,active,0,0.0
A_KVXAMLNT5F,account,A_KVXAMLNT5F,U_QW29PY5KH2,GB,api,full,active,0,0.0
A_BEBSYL69KH,account,A_BEBSYL69KH,U_QW29PY5KH2,GB,api,full,active,0,0.0
A_FRFFM97N5Q,account,A_FRFFM97N5Q,U_NXXMS3RAG0,DE,mobile,full,active,0,0.0
A_1BMYDP3UWH,account,A_1BMYDP3UWH,U_KXXKXNOAD7,DE,web,basic,active,0,0.0
A_NYJSGNINS0,account,A_NYJSGNINS0,U_8QIG6UO3ZI,DE,web,full,active,0,0.0
A_KXVC3JNMZI,account,A_KXVC3JNMZI,U_N1A7KNE1YB,CA,web,basic,active,0,0.0
A_57SNYKDMK3,account,A_57SNYKDMK3,U_MZPSCTPN7Y,US,mobile,basic,active,0,0.0
A_003AB1ABME,account,A_003AB1ABME,U_853J5SFMZQ,US,web,basic,active,0,0.0
A_LDWTHKL4R2,account,A_LDWTHKL4R2,U_RSJZO98IBO,DE,api,full,active,0,0.0
A_96P1BY6VKX,account,A_96P1BY6VKX,U_Q18OVEUUR6,AU,mobile,basic,active,0,0.0
A_X0GSKOD504,account,A_X0GSKOD504,U_56EBJVNFOW,AU,mobile,basic,active,0,0.0
A_BUESR9EYYI,account,A_BUESR9EYYI,U_APCQ7VG6N9,US,web,full,active,0,0.0
A_PN491JJRKI,account,A_PN491JJRKI,U_68XF6V8TH1,BR,api,basic,active,0,0.0
A_G7EOG9TQFQ,account,A_G7EOG9TQFQ,U_05OSZQG6PK,CA,mobile,basic,active,0,0.0
A_MSNU42SR7J,account,A_MSNU42SR7J,U_ISB8363DHT,CA,mobile,full,active,0,0.0
A_61E98LFBVA,account,A_61E98LFBVA,U_G1D9OB6KB9,CA,mobile,full,active,0,0.0
A_UH4ZMH43NV,account,A_UH4ZMH43NV,U_Z7FW0C20X4,IN,api,full,active,0,0.0
A_6UM60XPQD4,account,A_6UM60XPQD4,U_50UHEH3RFW,GB,api,full,active,0,0.0
A_STEZ7SBF5P,account,A_STEZ7SBF5P,U_TEVTX3NF27,GB,web,none,active,0,0.0
A_HU2H7VSPZ9,account,A_HU2H7VSPZ9,U_TEVTX3NF27,GB,web,none,active,0,0.0
A_L78FPYA4QT,account,A_L78FPYA4QT,U_E6L8XCGMIU,US,web,basic,active,0,0.0
A_AQZKXEAQRD,account,A_AQZKXEAQRD,U_RPV2WJ6O6U,BR,mobile,basic,active,0,0.0
A_YWZ6DTVLD0,account,A_YWZ6DTVLD0,U_9179B9NT5D,DE,web,basic,active,0,0.0
A_ME95XNF2JS,account,A_ME95XNF2JS,U_9179B9NT5D,DE,web,basic,active,0,0.0
A_6KORNLAQXU,account,A_6KORNLAQXU,U_XI7QODSU9F,DE,mobile,none,active,0,0.0
A_JMSWX8N1CM,account,A_JMSWX8N1CM,U_16X14AI7RE,BR,web,basic,active,0,0.0
A_7Q3N0AK74H,account,A_7Q3N0AK74H,U_FICGXLOARR,US,api,basic,active,0,0.0
A_MX91UXZPGR,account,A_MX91UXZPGR,U_XC9MIDUX8F,DE,api,none,active,0,0.0
A_1ALVY5TYHH,account,A_1ALVY5TYHH,U_MW4VCHRHBK,IN,web,none,active,0,0.0
A_FDTQ5DYV49,account,A_FDTQ5DYV49,U_GK9JQTAJPP,US,web,basic,active,0,0.0
A_FS8P935XI9,account,A_FS8P935XI9,U_GK9JQTAJPP,US,web,basic,active,0,0.0
A_C3UT36WDPC,account,A_C3UT36WDPC,U_GK9JQTAJPP,US,web,basic,active,0,0.0
A_OTWU2MYD15,account,A_OTWU2MYD15,U_8OEI975YQL,AU,web,basic,active,0,0.0
A_6OPB37JXTG,account,A_6OPB37JXTG,U_1V2W9Y49DZ,DE,mobile,basic,active,0,0.0
A_1ERJACEN74,account,A_1ERJACEN74,U_8FTMJN8B3U,AU,api,basic,active,0,0.0
A_7E0C07JNQV,account,A_7E0C07JNQV,U_8FTMJN8B3U,AU,api,basic,active,0,0.0
A_5Y5I4DFA2R,account,A_5Y5I4DFA2R,U_8FTMJN8B3U,AU,api,basic,active,0,0.0
A_UOTP3WAKGU,account,A_UOTP3WAKGU,U_MAM003L4JZ,BR,mobile,none,active,0,0.0
A_XDX0JYD1CS,account,A_XDX0JYD1CS,U_MAM003L4JZ,BR,mobile,none,active,0,0.0
A_5AUCAO5DRM,account,A_5AUCAO5DRM,U_WYIX7BRRBA,CA,api,basic,active,0,0.0
A_XWR5RFENK6,account,A_XWR5RFENK6,U_I3AL6EJA1V,IN,api,basic,active,0,0.0
A_38LM8MQ1F6,account,A_38LM8MQ1F6,U_2TG2AHN110,IN,api,none,active,0,0.0
A_SV7RLM3DZV,account,A_SV7RLM3DZV,U_BS6TO8WYAQ,FR,web,none,active,0,0.0
A_HRLDTEY6GA,account,A_HRLDTEY6GA,U_TFLVM8NYZH,DE,mobile,basic,active,0,0.0
A_OJO9RCWB93,account,A_OJO9RCWB93,U_HIZEBG9K4S,IN,api,basic,active,0,0.0
A_G63LHLQTYE,account,A_G63LHLQTYE,U_HIZEBG9K4S,IN,api,basic,active,0,0.0
A_PXRTUWM6GR,account,A_PXRTUWM6GR,U_SB1PBZVR8V,US,api,none,active,0,0.0
A_1QE7Y68UCK,account,A_1QE7Y68UCK,U_BYEZD43W95,AU,web,full,active,0,0.0
A_A2GHFW96UE,account,A_A2GHFW96UE,U_CH4FODMJMB,DE,mobile,none,active,0,0.0
A_3REYSD2NK6,account,A_3REYSD2NK6,U_FOGEVOKQY9,DE,web,basic,active,0,0.0
A_FRHZAESVVJ,account,A_FRHZAESVVJ,U_FLVQARJZK0,AU,api,full,active,0,0.0
A_E57KVCNOAS,account,A_E57KVCNOAS,U_8CT6176C1K,BR,web,none,active,0,0.0
A_99JSEH3WBY,account,A_99JSEH3WBY,U_03U0UP229E,FR,api,basic,active,0,0.0
A_QILUVGLAF8,account,A_QILUVGLAF8,U_OIZU7N9EN0,DE,mobile,full,active,0,0.0
A_FTM6CMR08L,account,A_FTM6CMR08L,U_KERTQHNOL3,FR,mobile,none,active,0,0.0
A_IQ1XBO3SKW,account,A_IQ1XBO3SKW,U_OBOPAB05DW,FR,api,basic,active,0,0.0
A_TFVX8OCMDT,account,A_TFVX8OCMDT,U_JATE4VV9C0,DE,mobile,basic,active,0,0.0
A_AYBNLCTOUY,account,A_AYBNLCTOUY,U_XFEVMY1QNQ,IN,mobile,full,active,0,0.0
A_SXTLX06Y9D,account,A_SXTLX06Y9D,U_AUXBGK2WBX,DE,api,basic,active,1,0.0
